證券代碼,年月,每股盈餘,ROE(A)－稅後,ROA(A)稅後息前,負債比率,營業毛利率,營業利益率,稅前淨利率,稅後淨利率
2327 國巨,202203,11.59,6.13,2.59,58.85,38.11,24.84,26.73,20.81
2328 廣宇,202203,0.42,2.01,1.21,38.81,10.32,5.09,6.21,4.73
2329 華泰,202203,0.52,4.01,2.21,43.74,16.98,9.55,12.14,9.57
2330 台積電,202203,7.82,9.03,5.3,41.86,55.63,45.57,46.19,41.31
2331 精英,202203,0.32,1.65,0.77,53.97,7.94,-0.04,3.09,2.36
2332 友訊,202203,-0.3,-1.79,-1.09,37.65,20.12,-2.04,-3.98,-3.98
2337 旺宏,202203,1.58,6.07,3.81,37.11,48.32,27.74,29.37,25.25
2338 光罩,202203,-1.14,-6.62,-1.76,71.75,23.62,12.29,-18.07,-18.36
2340 台亞,202203,0.3,1.35,1.09,19.56,29.18,10.89,14.3,10.3
2342 茂矽,202203,0.85,5.68,3.44,39.89,27.87,15.37,25.6,25.6
2344 華邦電,202203,1.15,5.72,3.22,46.64,48.57,23.78,24.03,19.41
2345 智邦,202203,2.31,7.9,3.64,53.23,18.95,9.6,10.12,8.18
2347 聯強,202203,1.53,4.18,1.42,68.08,4.25,2.28,3.22,2.67
2348 海悅,202203,3.02,4.95,1.54,70.98,55.25,38.89,35.83,28.11
2349 錸德,202203,-0.14,-0.87,-0.33,46.56,14.63,-7.02,-2.49,-5.75
2351 順德,202203,1.38,3.98,2.12,49.1,19.1,10.59,11.93,9.53
2352 佳世達,202203,0.27,1.68,0.63,69.08,12.94,2.17,2.57,1.76
2353 宏碁,202203,0.74,3.62,1.11,69.92,11.3,3.72,3.96,2.99
2354 鴻準,202203,0.6,0.78,0.52,34.96,6.91,2.57,4.23,3.56
2355 敬鵬,202203,0.01,0.02,0.03,31.65,4.14,-2.95,0.08,0.06
2356 英業達,202203,0.41,2.64,0.66,79.7,4.45,0.88,1.48,1.13
2357 華碩,202203,14.04,4.33,2.16,49.6,18.65,7.71,9.9,7.93
2358 廷鑫,202203,0.27,1.9,1.07,55.47,16.37,9.15,8.37,6.84
2359 所羅門,202203,0.61,2.14,1.36,39.08,17.76,3.1,10.89,7.94
2360 致茂,202203,2.03,4.75,2.86,44.75,49.66,19.04,22.83,19.5
2362 藍天,202203,1.01,1.42,0.77,55.16,21.06,9.4,12.17,9.27
2363 矽統,202203,0.03,0.06,0.06,0.49,25.11,-211.73,28.47,28.46
2364 倫飛,202203,0.42,3.52,1.05,75.49,27.62,-5.27,5.14,5.11
2365 昆盈,202203,0.04,0.26,0.24,15.8,26.96,3.22,4.62,2.68
2367 燿華,202203,-0.4,-2.61,-0.92,60.21,4,-8,-6.49,-6.77
2368 金像電,202203,1.5,6.81,3.16,54.09,23.02,14.74,15.38,11.2
2369 菱生,202203,0.36,2.31,1.55,32.87,16.19,8.89,10.2,8.08
2371 大同,202203,0.22,-0.19,0.35,77.67,28.59,11.54,-0.35,-0.63
2373 震旦行,202203,1.01,2.63,1.38,48.24,43.26,7.14,10.47,8.06
2374 佳能,202203,-0.08,-0.19,-0.13,24.03,24.03,-3.17,-1.18,-1.22
2375 凱美,202203,1.88,2.91,1.41,52.89,17.52,6.11,19.76,17
2376 技嘉,202203,4.83,7.85,4.35,43.43,24.15,10.58,12.07,9.4
2377 微星,202203,5.64,10.55,4.55,59.73,18.35,8.98,10.71,8.99
2379 瑞昱,202203,10.15,12.14,4.96,57.16,52.19,17.82,18.16,17.43
2380 虹光,202203,-0.22,-4.29,-1.37,65.19,22.24,-5.54,-8.73,-5.82
2382 廣達,202203,1.75,4.02,0.98,76.08,5.31,2.44,3.07,2.3
2383 台光電,202203,3.98,6.4,3.53,45.93,24.98,16.65,16.82,13.36
2385 群光,202203,2.41,5.91,2.42,61.39,16.78,8.54,8.82,7.19
2387 精元,202203,1.35,3.52,1.54,57.82,11.01,3.4,7.32,5.46
2388 威盛,202203,-0.26,-0.04,0.03,39.27,42.58,3.6,2.83,-0.28
2390 云辰,202203,-0.45,-2.48,-2.25,8.12,20.94,-8.73,-66.75,-69.97
2392 正崴,202203,0.03,0.46,0.26,61.74,10.17,-0.24,1.14,0.84
2393 億光,202203,1.05,2.49,1.58,36.83,27.62,8.72,11.07,8.66
2395 研華,202203,3.32,6.93,4.32,41.62,38.2,18.7,19.66,15.93
2397 友通,202203,0.73,2.02,0.92,59.9,18.25,3.57,3.87,2.82
2399 映泰,202203,0.21,1.55,1.16,24.04,17.56,6.91,7.57,5.49
2401 凌陽,202203,0.63,4.3,3.38,20.48,54.58,12.71,29.86,26.01
2402 毅嘉,202203,0.19,0.98,0.64,39.24,11.9,3.08,3.93,3.25
2404 漢唐,202203,2.79,6.2,2.18,70.61,16.05,11.88,12.26,9.36
2405 輔信,202203,0.01,0.13,0.12,18.89,39.96,1.24,1.26,1.08
2406 國碩,202203,0.02,0.44,0.34,40.77,10.08,-2.85,3.48,2.06
2408 南亞科,202203,2.11,3.7,3.34,9.93,43.87,31.39,40.25,32.84
2409 友達,202203,0.54,2.18,1.28,45.38,14.34,6.5,7.38,6.35
2412 中華電,202203,1.17,2.37,1.83,22.76,38.22,22.73,22.76,18.31
2413 環科,202203,0.22,1.52,0.68,62.97,12.57,-2.24,3.39,3.14
2414 精技,202203,0.74,3.25,1.61,51,8.76,3.08,3.07,2.41
2415 錩新,202203,0.79,3.42,1.03,71.19,31.51,19.37,17.3,12.43
2417 圓剛,202203,0.13,1.39,0.97,32.91,48.14,0.62,5.63,6.26
2419 仲琦,202203,0.23,1.64,0.81,56.57,23.43,6.29,6.04,3.61
2420 新巨,202203,0.93,4.06,2.53,38.13,39.63,22.14,28.45,22.52
2421 建準,202203,0.61,3.42,1.41,58.93,18.6,4.14,6.22,4.9
2423 固緯,202203,0.64,3.93,2.63,36.3,49.54,15.56,18.5,13.38
2424 隴華,202203,-1.33,-23.26,-9.78,59.87,-125.84,-271.44,-310.8,-310.8
2425 承啟,202203,0.71,3.6,2.31,33.33,9.54,4.63,6.66,5.21
2426 鼎元,202203,0.11,0.78,0.59,31.46,24.96,11.75,7.52,4.98
2427 三商電,202203,0.31,2.5,1.26,52.66,35.13,8.88,8.81,6.8
2428 興勤,202203,3.1,4.66,3.14,31.14,39.28,23.61,28.95,22.18
2429 銘旺科,202203,-0.18,-1.9,-0.48,63.96,14.88,-2.19,-3.94,-3.94
2430 燦坤,202203,1.03,3.43,1.15,70.43,15.54,3.6,3.64,2.97
2431 聯昌,202203,-0.11,-0.86,-0.59,27.92,6.22,-10.35,-5.11,-5.11
2433 互盛電,202203,0.63,1.98,1.26,37.13,30.57,14,15.09,11.92
2434 統懋,202203,-0.3,-2.11,-1.61,25.17,-1.64,-65.01,-51.54,-51.54
2436 偉詮電,202203,0.74,3.49,2.53,26.22,34.54,17.72,17.06,13.82
2438 翔耀,202203,-0.01,0.46,0.42,12,27.28,4.99,10.05,5.98
2439 美律,202203,0.52,1.26,0.52,62.47,14.59,-0.44,2.52,2.51
2440 太空梭,202203,0,-0.01,0.16,44.43,5.88,-0.63,0.95,-0.02
2441 超豐,202203,2.05,5.45,4.33,19.73,32.35,29.03,30.68,24.74
2442 新美齊,202203,0.1,0.52,0.2,66.22,37.92,-101.51,91.21,74.6
2443 昶虹,202203,-0.2,-7.93,-5.3,33.92,-176.07,-431.48,-535.25,-535.25
2444 兆勁,202203,0.31,3.5,1.78,51.89,17.25,6.51,9.14,7.32
2449 京元電子,202203,1.49,5.19,2.64,50.34,35.79,25.55,26.47,20.65
2450 神腦,202203,0.7,3.03,1.67,46.23,10.9,1.34,2.56,2.25
2451 創見,202203,1.82,4.11,3.39,23.32,24.94,15.19,28.45,22.59
2453 凌群,202203,0.69,3.37,1.71,45.98,24.49,5.08,7.16,5.58
2454 聯發科,202203,21.02,7.51,4.89,35.67,50.3,25.55,26.61,23.41
2455 全新,202203,1.18,6.42,4.34,32.93,43.27,29.15,32.46,25.92
2457 飛宏,202203,-0.21,-1.37,-0.54,51.91,11.37,-4.77,-2.4,-2.71
2458 義隆,202203,2.81,6.75,4.41,34.73,47.23,27.15,24.72,18.86
2459 敦吉,202203,1.11,2.59,1.43,47.46,20.44,9.1,10.52,8.06
2460 建通,202203,0.03,0.23,0.26,57.11,10.91,1.06,1.19,0.68
2461 光群雷,202203,0.54,2.05,1.13,48.84,19.43,2.92,6.42,5.39
2462 良得電,202203,0.3,1.65,0.84,53.82,4.01,-3.6,4.98,3.7
2464 盟立,202203,0.85,4.07,1.46,64.97,18.02,4.4,7.19,6.57
2465 麗臺,202203,0.47,3.28,1.39,62.53,12.29,2.06,2.47,1.68
2466 冠西電,202203,0.08,0.72,0.47,58.62,34.92,5.23,4.11,5.83
2467 志聖,202203,1.03,5.26,2.3,56.01,33.28,12.39,16.62,13.63
2468 華經,202203,0.15,0.92,0.59,34.99,10.54,1.98,2.87,2.03
2471 資通,202203,0.44,2.5,1.57,36.37,32.79,1.89,12.89,11.11
2472 立隆電,202203,1.68,4.45,3.16,30.05,29.05,17.65,20.81,16.15
2474 可成,202203,2.81,1.33,0.88,35.85,29.62,15.14,42.16,28.4
2476 鉅祥,202203,1.04,3.6,2.35,34.49,29.54,15.41,18.76,13.76
2477 美隆電,202203,-0.04,-0.17,-0.05,47.83,15.33,1.89,11.74,-0.82
2478 大毅,202203,1.58,3.44,2.3,32.07,26.28,14.7,18.96,15.88
2480 敦陽科,202203,1.71,6.48,3.16,54.83,25.66,13.07,13.99,11.59
2481 強茂,202203,1.6,4.79,2.28,56.61,31.67,16.35,20.3,16.67
2482 連宇,202203,0.84,6.78,4.93,27.28,39.36,-12.82,45.72,43.53
2483 百容,202203,0.5,2.16,1.3,42.49,20.66,7.29,12.47,9.62
2484 希華,202203,1.04,4.1,2.83,31.79,34.81,19.77,25.8,19.97
2485 兆赫,202203,-0.27,-1.41,-1.06,23.88,-0.11,-10.49,-5.61,-6.46
2486 一詮,202203,0.13,0.56,0.42,48.78,11.32,-0.72,2.58,1.8
2488 漢平,202203,0.4,1.44,0.82,41.46,15.13,0.38,10.16,6.28
2489 瑞軒,202203,-3.93,-19.31,-12.19,36.8,12.15,0.83,-85.33,-67.85
2491 吉祥全,202203,-1.23,-9.24,-7.33,8.53,-213.08,-281.84,-349.3,-349.37
2492 華新科,202203,1.79,2.09,1.25,41.13,20.91,9.73,13.33,11.73
2493 揚博,202203,1.3,6.33,3.81,42.92,27.55,19.82,21.23,17.35
2495 普安,202203,0.18,1.22,0.92,28.73,41.92,-1.27,22.51,19.56
2496 卓越,202203,0.84,2,1.35,34.27,48.04,11.85,12.6,10.24
2497 怡利電,202203,0.56,4.65,2.06,59.64,26.93,9.76,11.68,8.07
2498 宏達電,202203,-0.92,-2.77,-1.65,39.78,37.81,-94.61,-68.51,-68.44
2501 國建,202203,-0.19,-0.82,-0.24,62.61,21.96,-20.82,-22.92,-20.92
2504 國產,202203,1.77,8.9,6.02,28.32,19.24,13.72,49.75,43.43
2505 國揚,202203,0.61,2.47,1.45,39.67,15.8,10.46,11.99,10.39
2506 太設,202203,-0.11,-0.36,-0.08,39.02,47.15,1.28,-11.88,-15.32
2509 全坤建,202203,-0.12,-0.56,-0.2,40.1,34.45,-35.17,-52.28,-52.28
2511 太子,202203,0.27,1.65,0.99,47.28,27.88,16.27,11.59,9.05
2514 龍邦,202203,0.15,0.54,0.32,56.15,5.32,1.91,3.06,2.81
2515 中工,202203,0.28,1.86,0.97,50.43,6.94,3.11,12.32,11.73
2516 新建,202203,0.11,1.24,0.47,66.58,4.74,1.35,1.7,1.7
2520 冠德,202203,1.53,4.75,1.9,61.68,33.28,23.33,22.41,19.54
2524 京城,202203,0.64,1.45,0.81,51.61,47.01,31.11,26.42,24.2
2527 宏璟,202203,0.27,0.62,0.45,42.98,45.61,23.63,19.15,15.12
2528 皇普,202203,0.36,2.74,0.8,70.29,26.12,19.94,18.94,15.51
2530 華建,202203,0.04,0.3,0.17,49.65,25.49,12.08,11.94,11.35
2534 宏盛,202203,0.84,2.88,1.3,57.87,44.38,34.98,32.74,31.73
2535 達欣工,202203,0.86,3.2,1.31,61.23,14.41,9.86,9.12,7.32
2536 宏普,202203,0.47,1.27,0.59,66.27,62.92,58.54,47.73,30.51
2537 聯上發,202203,0.28,1.92,0.77,69.72,21.34,14.45,10.81,8.43
2538 基泰,202203,0.15,1.07,0.46,70.21,78.63,-1.74,108.84,104.86
2539 櫻花建,202203,-0.07,-0.49,-0.18,61.8,11.72,-1550.38,-1758.73,-1762.61
2540 愛山林,202203,0.37,1,0.47,73.05,24.81,10.46,8.25,5.35
2542 興富發,202203,0.66,2.1,0.59,76.04,29.07,19.3,16.15,14.28
2543 皇昌,202203,0.06,0.72,0.34,68.83,3.71,1.48,1.1,0.97
2545 皇翔,202203,3.13,7.95,2.29,73.24,51.76,39,48.68,48.31
2546 根基,202203,1.37,4.05,1.5,63.78,10.74,7.73,8.17,6.6
2547 日勝生,202203,-0.01,-0.06,0.23,79.08,53.37,16.33,3.94,-0.57
2548 華固,202203,2.48,3.64,1.61,57.02,36.46,29.69,29.87,24.2
2597 潤弘,202203,1.59,2.96,1.46,51.03,10.96,6.57,6.64,4.98
2601 益航,202203,0.13,0.49,0.56,66.48,70.04,14.47,5.91,3.75
2603 長榮,202203,19.16,25.74,15.6,38.32,69.09,67.2,68.71,62.14
2605 新興,202203,-0.01,0.16,0.21,27.53,13.36,5.47,2.03,2.92
2606 裕民,202203,1,3.07,1.4,57.07,34.28,28.75,27.85,27.6
2607 榮運,202203,0.62,2.43,1.67,32.71,24.38,18.46,20.12,16.21
2608 嘉里大榮,202203,0.62,2.7,1.41,50.57,18.22,12.63,12.51,9.98
2609 陽明,202203,17.35,22.94,14.45,36.17,70.58,67.76,71.72,56.87
2610 華航,202203,0.52,3.58,1.13,71.88,14.77,9.74,9.54,7.55
2611 志信,202203,0.19,1.26,1.01,25.02,25.79,4.4,20.12,19.48
2612 中航,202203,0.94,1.75,1.05,46.55,28.1,16.54,21.88,18.31
2613 中櫃,202203,0.21,0.92,0.48,71.93,15.13,8.7,4.79,3.75
2614 東森,202203,0.17,1.32,0.82,61.25,26.9,0.32,7.3,5.87
2615 萬海,202203,16.64,24.31,14.17,40.41,64.16,60.7,62.67,50.47
2616 山隆,202203,0.32,0.83,0.52,46.53,8.49,1.15,1.25,0.96
2617 台航,202203,0.59,1.53,1.06,34.07,33.33,28.18,32.75,29.92
2618 長榮航,202203,0.64,3.65,1.3,70.45,21.58,13.97,14.08,11.36
2630 亞航,202203,-0.09,-0.72,-0.18,60.02,4.3,-1.33,-1.6,-1.6
2633 台灣高鐵,202203,0.1,0.82,0.4,84.05,30.48,27.12,7.8,6.21
2634 漢翔,202203,0.22,1.4,0.57,63.28,6.78,1.75,4.32,3.52
2636 台驊控股,202203,6.45,8.7,5.53,35.21,22.42,12,12.83,9.31
2637 慧洋-KY,202203,3.59,7.17,3.33,54.86,49.11,48.27,46.61,46.54
2642 宅配通,202203,0.38,1.41,0.84,47.4,14.7,4.21,4.09,3.28
2645 長榮航太,202203,0.86,3.05,1.43,56.09,14.73,9.55,13.78,11.03
2701 萬企,202203,0.04,0.24,0.21,13.97,60.2,47.26,38.86,31.09
2702 華園,202203,0.04,0.16,0.37,67.76,73.33,-14.37,-5.01,1.85
2704 國賓,202203,-0.02,-0.06,0,26.24,35.9,3.91,-1.21,-1.68
2705 六福,202203,-0.74,-2.75,-0.68,67.75,10.09,-31.92,-44.52,-44.52
2706 第一店,202203,0.06,0.35,0.3,13.76,78.86,70.26,54.84,43.83
2707 晶華,202203,1.97,6.2,2.66,64.63,33.97,23.27,24.27,19.79
2712 遠雄來,202203,0.03,0.28,0.25,21.26,27.15,1.26,3.24,3.28
2722 夏都,202203,0.11,0.57,0.47,26.75,41.98,8.48,8.43,6.52
2723 美食-KY,202203,1.33,2.14,1.3,45.91,59.08,6.8,7.22,4.93
2727 王品,202203,1.64,2.47,0.99,74.62,44.36,3.49,2.71,1.82
2731 雄獅,202203,-2.27,-11.38,-3.24,70.83,17.49,-37.05,-33.18,-33.05
2739 寒舍,202203,0.05,0.73,0.33,94.35,22.2,3.73,-2.6,0.74
2748 雲品,202203,0.75,3.89,1.59,62.66,32.59,15.46,15.36,12.42
2753 八方雲集,202203,2.32,4.96,2.86,45.79,38.1,11.35,12.25,9.49
2762 世界健身-KY,202203,1.89,3.19,0.77,82.96,17.31,7.33,5.41,4.32
2801 彰銀,202203,0.23,1.38,0.09,93.45,,,37.93,32
2809 京城銀,202203,0.03,0.08,0.01,86.46,,,32.72,6.1
2812 台中銀,202203,0.28,1.99,0.16,91.75,,,45.45,37.12
2816 旺旺保,202203,-0.28,-0.98,-0.32,67.84,23.25,-1.97,-1.86,-3.06
2820 華票,202203,0.32,1.71,0.19,88.66,,,83.12,70.84
2832 台產,202203,0.2,0.72,0.35,51.71,24.71,6.79,6.82,4.86
2834 臺企銀,202203,0.27,2.08,0.1,94.94,,,41.67,34.19
2836 高雄銀,202203,0.24,1.6,0.1,93.71,,,30.03,27
2838 聯邦銀,202203,0.19,0.9,0.07,92.46,,,23.32,16.82
2845 遠東銀,202203,0.19,1.33,0.09,93.18,,,29.49,25.95
2849 安泰銀,202203,0.35,1.96,0.2,89.67,,,48.6,43.58
2850 新產,202203,1.8,3.68,1.29,64.69,33.13,14.08,14.11,12.14
2851 中再保,202203,1.07,3.79,1.25,67.47,15.45,13.35,13.35,11.44
2852 第一保,202203,0.38,1.56,0.67,56.71,31.51,8.45,8.44,6.92
2855 統一證,202203,-0.39,-1.77,-0.5,69.26,73.59,-57.69,-56.79,-63.98
2867 三商壽,202203,-1.22,-8.19,-0.23,97.25,-6.36,-9.88,-9.78,-10.62
2880 華南金,202203,0.28,1.85,0.11,94.42,,,36.56,29.62
2881 富邦金,202203,3.94,5,0.45,91.55,,,42.92,35.04
2882 國泰金,202203,2.6,4.09,0.3,93.45,,,30.14,26.03
2883 凱基金,202203,0.58,3.48,0.28,92.5,,,27.86,23.24
2884 玉山金,202203,0.32,2.21,0.13,94.03,,,39.4,31.93
2885 元大金,202203,0.51,2.31,0.22,90.6,,,32.04,25.75
2886 兆豐金,202203,0.44,1.84,0.14,92.51,,,46.84,42.41
2887 台新金,202203,0.15,1.07,0.08,92.38,,,17.67,12.89
2888 新光金,202203,0.24,1.36,0.07,94.8,,,10.93,7.07
2889 國票金,202203,0.14,1.18,0.15,87.24,,,40.75,32.59
2890 永豐金,202203,0.39,2.7,0.18,93.26,,,42.03,35.24
2891 中信金,202203,0.84,3.71,0.23,93.83,,,36.59,28.82
2892 第一金,202203,0.38,2.17,0.13,94.1,,,38.42,31.96
2897 王道銀行,202203,0.21,1.62,0.15,90.53,,,48.69,38.85
2901 欣欣,202203,0.08,0.65,0.57,12.23,83.29,14.23,22.5,18
2903 遠百,202203,0.38,1.95,0.75,67.28,52.98,13.69,11.41,8.69
2904 匯僑,202203,0.42,2.94,1.69,44.66,22.97,7.34,33.58,26.66
2905 三商,202203,-1.16,-6.21,-0.2,96.97,-40.86,-48.37,-6.03,-6.85
2906 高林,202203,0.18,1.72,1.07,40.42,27.14,6.51,6.35,4.8
2908 特力,202203,0.52,3.85,0.87,82.44,22.98,0.57,2.82,2.7
2910 統領,202203,0.05,0.39,0.25,60.58,42.72,17.59,8.21,4.84
2911 麗嬰房,202203,-0.56,-5.34,-1.66,63.19,47.15,-12.95,-11.09,-11.76
2912 統一超,202203,2.09,5.76,1.3,78.48,33.84,4.59,4.8,3.78
2913 農林,202203,0.03,0.18,0.19,39.32,42.98,-32.68,26.54,27.14
2915 潤泰全,202203,6.15,4.34,3.17,34.35,25.93,-7.47,596.99,586.92
2923 鼎固-KY,202203,0.83,2.65,1.37,50.11,61.98,56.77,56.75,23.36
2929 淘帝-KY,202203,0.21,0.8,0.56,26.95,18.19,3.33,5.64,3.24
2939 永邑-KY,202203,0.45,2.19,1.71,21.87,23.51,-6.3,10.91,9.82
2945 三商家購,202203,0.04,-0.06,0.05,64.33,25.82,-0.05,-0.03,-0.03
3002 歐格,202203,-0.06,-0.08,-0.06,26.91,15.66,0.77,-0.37,-0.59
3003 健和興,202203,1.59,4.52,3,34.82,35.14,22.02,28.88,21.04
3004 豐達科,202203,-0.44,-1.32,-0.43,58.69,17.52,0.37,-5.5,-5.5
3005 神基,202203,0.86,2.65,1.45,47.53,23.47,7.8,8.46,6.82
3006 晶豪科,202203,3.41,7.28,4.6,36.69,32.35,16.93,22.6,18.83
3008 大立光,202203,41.3,3.88,3.13,19.71,53.38,39.57,66.72,54.4
3010 華立,202203,3.26,4.64,1.91,60.19,7.99,4.11,5.54,4.36
3011 今皓,202203,-0.07,-0.82,-0.36,51.25,10.92,-1.99,-1.13,-1.88
3013 晟銘電,202203,0.04,0.29,0.23,60.52,7.39,-0.84,2.05,0.62
3014 聯陽,202203,2.51,6.41,4.69,26.17,52.91,28.45,29.49,25.12
3015 全漢,202203,0.71,1.11,0.74,33.72,16.27,3.93,5.49,4.35
3016 嘉晶,202203,0.64,4.02,2.64,39.51,19.18,14.55,15.52,12.41
3017 奇鋐,202203,2.11,6.26,1.73,74.43,18.02,10.61,9.75,6.99
3018 隆銘綠能,202203,0.2,4.78,1.16,74.97,9.5,4.5,2.32,2.87
3019 亞光,202203,0.28,1.05,0.72,33.86,17.34,4.54,4.5,3.56
3021 鴻名,202203,0.56,4,1.93,52.07,18.96,7.96,8.45,5.2
3022 威強電,202203,1.39,2.97,2.08,29.18,33.72,13.11,21.57,15.74
3023 信邦,202203,2.9,6.01,2.59,56.64,25.72,11.01,13.07,10.1
3024 憶聲,202203,0.07,0.65,0.47,35.89,22.51,2.45,4.57,4.92
3025 星通,202203,0.29,2.52,2.01,23.62,55.87,11.22,22.61,16.49
3026 禾伸堂,202203,3.12,4.87,2.84,46.22,21.68,13.02,13.88,10.86
3027 盛達,202203,0.21,1.57,1,40.43,30.54,4.15,13.99,9.81
3028 增你強,202203,1.1,4.64,1.17,79.23,5.64,2.6,2.49,1.96
3029 零壹,202203,0.97,3.9,1.9,53.89,11.69,5.89,5.97,4.76
3030 德律,202203,2.5,9.21,7.09,22.23,57.99,35.52,40.23,30.72
3031 佰鴻,202203,0.05,0.25,0.23,21.2,26.28,8.83,0.98,2.27
3032 偉訓,202203,0.65,2.81,1.36,51.99,18.59,5.31,8.5,6.67
3033 威健,202203,1.21,6.52,1.9,74.54,7.7,3.97,4.15,2.99
3034 聯詠,202203,18.3,14.71,8.84,38.34,50.73,36.37,37.7,30.5
3035 智原,202203,2.7,8.57,5.58,37.45,49.68,22.94,26.4,22.23
3036 文曄,202203,2.77,3.92,1.34,68.1,3.8,2.36,2.19,1.71
3037 欣興,202203,3.85,8.54,3.37,60.48,32.31,23.41,24.39,19.17
3038 全台,202203,0.52,3.8,2.17,46.07,17.56,5.69,8.91,7.54
3040 遠見,202203,0.35,1.34,1.24,7.13,70.53,44.57,77.95,59.44
3041 揚智,202203,0.06,0.41,0.34,16.29,38.66,3.52,2.62,1.78
3042 晶技,202203,2.16,5.16,3.26,36.61,37.28,20.75,25.23,20.84
3043 科風,202203,0.04,6.56,0.94,85.83,23.33,-7.07,4.23,4.23
3044 健鼎,202203,2.75,3.63,1.71,52.36,17.08,8.83,10.28,8.32
3045 台灣大,202203,0.97,4.26,1.74,59.7,20.08,10.31,10.01,8.02
3046 建碁,202203,0.43,4.64,1.89,56.99,10.39,2.24,4.35,4.29
3047 訊舟,202203,0.15,1.13,0.51,62.77,23.48,0.3,3.31,2.33
3048 益登,202203,1.23,6.17,1.43,79.18,3.28,1.41,1.33,1.06
3049 精金,202203,0.07,0.64,0.47,35.46,18.88,10.52,11.69,9.93
3050 鈺德,202203,0.07,0.38,0.35,48.89,32.64,6.27,6.13,3.89
3051 力特,202203,0.65,5.33,2.49,56.57,22.17,10.51,14.79,14.38
3052 夆典,202203,0.24,1.54,0.59,65.28,12.9,7.42,8.41,6.73
3054 立萬利,202203,-0.23,-2.09,-1.97,5.5,35.84,-115.21,-220.22,-224.12
3055 蔚華科,202203,-0.82,-3.39,-1.52,42.85,14.28,-18.12,-21.18,-21.5
3056 富華新,202203,-0.24,-1.03,-0.22,78.02,15.43,-347.51,-302.73,-257.72
3057 喬鼎,202203,0.1,1.11,0.76,35.61,33.43,0.24,3.44,3.35
3058 立德,202203,-0.69,-7.35,-1.97,70.18,7.22,-6.97,-10.82,-10.95
3059 華晶科,202203,0.46,1.17,0.69,45.03,20.38,2.69,4.21,3.11
3060 銘異,202203,0.19,0.78,0.48,42.83,13.61,0.34,3.6,2.37
3062 建漢,202203,-0.29,-1.75,-1.18,30.3,-1.59,-12.86,-12.96,-12.15
3090 日電貿,202203,1.61,6.28,3.51,44.39,19.41,11.34,13.14,10.33
3092 鴻碩,202203,0.05,0.25,0.13,63,14.31,2.14,1.67,0.49
3094 聯傑,202203,0.25,1.91,1.72,10.6,72.09,24.87,35.14,26.69
3130 一零四,202203,3.7,7.48,4.1,44.01,89.96,27.74,28.65,23.53
3138 耀登,202203,0.62,2.25,1.25,52.09,37.7,6.62,9.97,8.3
3149 正達,202203,-0.22,-3.27,-0.85,68.05,-3.15,-15.06,-9.32,-9.32
3164 景岳,202203,0.27,1.38,1.26,9.07,68.13,24.79,33.09,23.64
3167 大量,202203,1.13,4.09,1.63,65.93,27.94,10.05,14.19,11.98
3189 景碩,202203,3.39,5.27,2.93,46.63,35.17,20.71,22.08,17.19
3209 全科,202203,1.32,6.87,1.61,80.49,4.82,1.75,2.66,1.88
3229 晟鈦,202203,-0.26,-1.97,-1.37,14.02,7.29,-12.55,-9.3,-9.89
3231 緯創,202203,-0.31,0.37,0.19,78.97,5.65,1.7,0.21,0.16
3257 虹冠電,202203,0.84,4.21,3.3,30.73,53.18,28.77,37.91,33.73
3266 昇陽,202203,0.68,4.18,1.85,54.65,24.99,14.9,15.6,14.23
3296 勝德,202203,-0.69,-5.33,-2.49,48.85,8.01,-12.17,-13.75,-13.75
3305 昇貿,202203,2.87,8.23,4.5,46.14,12.14,7.53,17.5,14.79
3308 聯德,202203,-0.29,-1.97,-0.81,51.32,8.47,-12.54,-17.17,-32.26
3311 閎暉,202203,0.3,0.83,0.66,22.03,15.54,3.79,5.95,4.28
3312 弘憶股,202203,1,6.92,1.86,74.62,5.42,3.09,3.38,2.65
3321 同泰,202203,-0.18,-3.32,-1.12,63.14,8.92,-6.27,-5.09,-5.52
3338 泰碩,202203,0.71,3.52,1.57,56,19.16,5.76,6.74,5.09
3346 麗清,202203,0.16,0.63,0.35,66.8,12.17,0.4,1.15,0.99
3356 奇偶,202203,0.58,2.86,2.11,20.66,49.16,10.11,24.23,19.37
3376 新日興,202203,1.71,2.08,1.51,28.2,17.63,10.7,14,10.96
3380 明泰,202203,0.25,1.29,0.66,54.85,18.93,3.93,3.88,2.34
3406 玉晶光,202203,2.9,1.93,1.16,46.15,31.03,10.21,13.63,9.71
3413 京鼎,202203,5.93,7.13,3.63,51.95,26.61,16.7,20.81,15.69
3416 融程電,202203,1.19,3.69,2.5,31.15,31.9,15.56,18.42,14.69
3419 譁裕,202203,-0.22,-1.92,-1.04,44.83,12.83,-10.34,-7.26,-7.75
3432 台端,202203,0.56,2.3,2.06,10.53,36.86,-251.61,1561.9,1217.96
3437 榮創,202203,0.33,1.69,1.12,34.05,19.37,4.07,5.99,5.37
3443 創意,202203,4.07,9.83,3.71,60.08,36.06,14.02,14.24,12.08
3447 展達,202203,0.43,3.25,0.97,71.41,10.54,2.08,3.92,3.03
3450 聯鈞,202203,0.43,3.09,1.85,42.44,20.24,10.93,15.49,11.16
3454 晶睿,202203,1.17,3.51,1.99,43.73,26.58,6.03,6.75,5.65
3481 群創,202203,0.18,0.62,0.45,34.25,12.27,3.21,3.33,2.72
